assedicCertInitialStateNum,assedicCertObjectNum,businessUnit,calcMethodIndicator,commitmentIndicator,company,contractReferenceForAed,contractType,costCenter,countryOfCompany,createdBy,createdDateTime,createdOn,defaultOvertimeCompensationVariant,department,division,eeo1JobCategory,eeo4JobCategory,eeo5JobCategory,eeo6JobCategory,eeoClass,electoralCollegeForWorkersRepresentatives,electoralCollegeForWorksCouncil,empRelationship,emplStatus,employeeClass,employeeWorkgroupMembership,employmentType,endDate,event,eventReason,exclExecutiveSector,expectedReturnDate,familyRelationshipWithEmployer,fgtsDate,fgtsOptant,fgtsPercent,flsaStatus,fte,harmfulAgentExposure,hazard,healthRisk,holidayCalendarCode,isCompetitionClauseActive,isFulltimeEmployee,isSideLineJobAllowed,jobCode,jobTitle,laborProtection,lastModifiedBy,lastModifiedDateTime,lastModifiedOn,location,managerId,mandatoryWorkBreakRecord,municipalInseeCode,notes,operation,payGrade,payScaleArea,payScaleGroup,payScaleLevel,payScaleType,pcfm,pensionProtection,permitIndicator,position,positionEntryDate,probationPeriodEndDate,regularTemp,residentVote,retired,seqNumber,sickPaySupplement,standardHours,startDate,teachersPension,timeRecordingAdmissibilityCode,timeRecordingProfileCode,timeRecordingVariant,timeTypeProfileCode,timezone,travelDistance,tupeOrgNumber,userId,workLocation,workerCategory,workingDaysPerWeek,workingTimeDirective,workscheduleCode,wtdHoursLimit
,,BU_0008,,,8001009,,,44200,,,,,,8005049,8003001,,,,,,,,,2003,2041,,,99991231,975,NEW_HIRE,,,,,,,571,1,,,,,,,,49,Senior Accountant,,,,,,E100854,,,,,,,,,,,,,,,,867,,,1,,37.5,20140429,,,,,,,,,E101252,LOC19,,,,,
,,BU_0008,,,8001009,,,44200,,,,,,8005049,8003001,,,,,,,,,2003,2041,,,20150430,975,NEW_HIRE,,,,,,,571,1,,,,,,,,49,Senior Accountant,,,,,,,,,,,,,,,,,,,,,,867,,,1,,37.5,20121010,,,,,,,,,E100854,LOC19,,,,,
,,BU_0008,,,8001008,,,44204,,,,,,8005046,8003001,,,,,,,,,2003,2038,,,20161231,970,XFER,,,,,,,,1,,,,,,,,50,Accountant - Specialist 2,,,,,,E101091,,,,,,,,,,,,,,,,868,,,1,,35,20151208,,,,,,,,,E101563,LOC30,,,,,
,,BU_0014,,,8001008,,,44204,,,,,,8005046,8003001,,,,,,,,,2003,2038,,,20170207,970,ORG_RESTRUCT,,,,,,,,1,,,,,,,,50,Accountant - Specialist 2,,,,,,E101091,,,,,,,,,,,,,,,,868,,,1,,35,20170101,,,,,,,,,E101563,LOC30,,,,,
,,BU_0015,,,8001009,,,44550,,,,,,8005068,8003002,,,,,,,,,2008,2041,,,99991231,986,RES_CAR_MOVE,,,,,,,,1,,,,,,,,52,Senior Developer,,,,,,E100888,,,,,,,,,,,,,,,,867,,,1,,37.5,20160103,,,,,,,,,E101226,LOC15,,,,,
,,BU_0015,,,8001009,,,44550,,,,,,8005068,8003002,,,,,,,,,2003,2041,,,20160102,975,NEW_HIRE,,,,,,,,1,,,,,,,,52,Senior Developer,,,,,,E100888,,,,,,,,,,,,,,,,867,,,1,,37.5,20140401,,,,,,,,,E101226,LOC15,,,,,
,,BU_0008,,,8001002,,,44204,,,,,,8005073,8003001,,,,,,,,,2003,2041,,,20161126,981,PRO_SAL_INC,,,,,,,,1,,,,,,,,53,Senior Investment Accountant,,,,,,E100137,,,,,,,,,,,,,,,,867,,,1,,35,20131201,,,,,,,,,E100636,LOC22,,,,,
,,BU_0013,,,8001002,,,,,,,,,8005072,8003001,,,,,,,,,2003,2041,,,99991231,972,GEN_DATA_CHG,,,,,,,,1,,,,,,,,53,Senior Investment Accountant,,,,,,E100003,,,,,,,,,,,,,,,,867,,,1,,35,20161127,,,,,,,,,E100636,LOC22,,,,,
,,BU_0008,,,8001008,,,44207,,,,,,8005032,8003001,,,,,,,,,2008,2040,,,99991231,986,RES_CAR_MOVE,,,,,,,,1,,,,,,,,54,Accountant,,,,,,E100237,,,,,,,,,,,,,,,,868,,,1,,35,20140914,,,,,,,,,E101325,LOC30,,,,,
,,BU_0008,,,8001008,,,44207,,,,,,8005032,8003001,,,,,,,,,2003,2041,,,20140910,975,NEW_HIRE,,,,,,,,1,,,,,,,,54,Accountant,,,,,,,,,,,,,,,,,,,,,,867,,,1,,35,20140909,,,,,,,,,E101379,LOC30,,,,,
,,BU_0008,,,8001008,,,44207,,,,,,8005032,8003001,,,,,,,,,2003,2041,,,20141231,970,OTH_JOB_CHG,,,,,,,,1,,,,,,,,54,Accountant,,,,,,,,,,,,,,,,,,,,,,867,,,1,,35,20140911,,,,,,,,,E101379,LOC30,,,,,
,,BU_0008,,,8001008,,,44207,,,,,,8005032,8003001,,,,,,,,,2003,2040,,,20140913,975,NEW_HIRE,,,,,,,,1,,,,,,,,54,Accountant,,,,,,E100237,,,,,,,,,,,,,,,,868,,,1,,35,20140701,,,,,,,,,E101325,LOC30,,,,,
,,BU_0008,,,8001008,,,,,,,,,8005039,8003001,,,,,,,,,2003,2039,,,99991231,975,NEW_HIRE,,,,,,,,1,,,,,,,,54,Accountant,,,,,,E101838,,,,,,,,,,,,,,,,868,,,1,,35,20161130,,,,,,,,,E102073,LOC30,,,,,
,,BU_0011,,,8001008,,,44540,,,,,,8005069,8003001,,,,,,,,,2008,2041,,,99991231,986,DISMISS,,,,,,,,1,,,,,,,,55,IT Auditor,,,,,,E100796,,,,,,,,,,,,,,,,867,,,1,,35,20150311,,,,,,,,,E101264,LOC30,,,,,
,,BU_0011,,,8001008,,,44540,,,,,,8005069,8003001,,,,,,,,,2003,2041,,,20141130,975,NEW_HIRE,,,,,,,,1,,,,,,,,55,IT Auditor,,,,,,,,,,,,,,,,,,,,,,867,,,1,,35,20140708,,,,,,,,,E101264,LOC29,,,,,
,,BU_0011,,,8001008,,,44540,,,,,,8005069,8003001,,,,,,,,,2003,2041,,,20150310,970,OTH_JOB_CHG,,,,,,,,1,,,,,,,,55,IT Auditor,,,,,,E100796,,,,,,,,,,,,,,,,867,,,1,,35,20141201,,,,,,,,,E101264,LOC30,,,,,
,,BU_0015,,,8001002,,,44049,,,,,,8005087,8003002,,,,,,,,,2003,2041,,,20130403,975,NEW_HIRE,,,,,,,,1,,,,,,,,56,Senior Management Assistant,,,,,,,,,,,,,,,,,,,,,,867,,,1,,35,20111129,,,,,,,,,E100656,LOC22,,,,,
,,BU_0008,,,8001008,,,44202,,,,,,8005046,8003001,,,,,,,,,2008,2040,,,99991231,986,END_CTRCT,,,,,,,,1,,,,,,,,57,Accounts Payable Clerk,,,,,,E101701,,,,,,,,,,,,,,,,868,,,1,,35,20160711,,,,,,,,,E101657,LOC30,,,,,
,,BU_0008,,,8001008,,,44202,,,,,,8005046,8003001,,,,,,,,,2003,2040,,,20160303,975,NEW_HIRE,,,,,,,,1,,,,,,,,57,Accounts Payable Clerk,,,,,,,,,,,,,,,,,,,,,,868,,,1,,35,20150826,,,,,,,,,E101657,LOC30,,,,,
,,BU_0008,,,8001008,,,44202,,,,,,8005046,8003001,,,,,,,,,2003,2040,,,20160710,972,CORRECT,,,,,,,,1,,,,,,,,57,Accounts Payable Clerk,,,,,,E101701,,,,,,,,,,,,,,,,868,,,1,,35,20160304,,,,,,,,,E101657,LOC30,,,,,
,,BU_0003,,,8001008,,,44300,,,,,,8005063,8003002,,,,,,,,,2003,2041,,,20130814,970,XFER,,,,,,,,1,,,,,,,,58,IT Business Partner - Finance,,,,,,,,,,,,,,,,,,,,,,867,,,1,,35,20110104,,,,,,,,,E100424,LOC30,,,,,
,,BU_0003,,,8001008,,,44300,,,,,,8005063,8003002,,,,,,,,,2003,2041,,,20110103,975,NEW_HIRE,,,,,,,,1,,,,,,,,58,IT Business Partner - Finance,,,,,,,,,,,,,,,,,,,,,,867,,,1,,35,20100507,,,,,,,,,E100424,LOC30,,,,,
,,BU_0014,,,8001008,,,44211,,,,,,8005078,8003001,,,,,,,,,2003,2041,,,20170103,970,ORG_RESTRUCT,,,,,,,,1,,,,,,,,59,Head of Customer Management,,,,,,E101801,,,,,,,,,,,,,,,,867,,,1,,35,20170101,,,,,,,,,E101958,LOC30,,,,,
,,BU_0007,,,8001008,,,44211,,,,,,8005078,8003001,,,,,,,,,2003,2041,,,20161231,975,NEW_HIRE,,,,,,,,1,,,,,,,,59,Head of Customer Management,,,,,,E101801,,,,,,,,,,,,,,,,867,,,1,,35,20160907,,,,,,,,,E101958,LOC30,,,,,
,,BU_0014,,,8001008,,,44211,,,,,,8005078,8003001,,,,,,,,,2003,2041,,,99991231,972,SUP_CHG,,,,,,,,1,,,,,,,,59,Head of Customer Management,,,,,,E101913,,,,,,,,,,,,,,,,867,,,1,,35,20170104,,,,,,,,,E101958,LOC30,,,,,
,,BU_0015,,,8001009,,,44550,,,,,,8005068,8003002,,,,,,,,,2003,2041,,,20160331,975,NEW_HIRE,,,,,,,571,1,,,,,,,,60,Senior Manager - Audit,,,,,,,,,,,,,,,,,,,,,,867,,,1,,37.5,20140627,,,,,,,,,E101312,LOC15,,,,,
,,BU_0007,,,8001008,,,30001,,,,,,8005076,8003001,,,,,,,,,2003,2041,,,20100831,975,NEW_HIRE,,,,,,,,1,,,,,,,,61,IT Business Partner - Finance,,,,,,,,,,,,,,,,,,,,,,867,,,1,,35,20060808,,,,,,,,,E100129,LOC30,,,,,
,,BU_0007,,,8001008,,,30001,,,,,,8005076,8003001,,,,,,,,,2003,2041,,,20141231,970,JOB_TIT_UPD,,,,,,,,1,,,,,,,,61,IT Business Partner - Finance,,,,,,,,,,,,,,,,,,,,,,867,,,1,,35,20100901,,,,,,,,,E100129,LOC30,,,,,
,,BU_0008,,,8001009,,,44204,,,,,,8005044,8003001,,,,,,,,,2008,,,,99991231,986,DIS_PERFORM,,,,,,,,1,,,,,,,,62,Accounts Payable Specialist,,,,,,E100535,,,,,,,,,,,,,,,,868,,,1,,37.5,20150328,,,,,,,,,E101512,LOC19,,,,,
,,BU_0008,,,8001009,,,44204,,,,,,8005044,8003001,,,,,,,,,2008,2037,,,99991231,986,END_CTRCT,,,,,,,,1,,,,,,,,62,Accounts Payable Specialist,,,,,,E100535,,,,,,,,,,,,,,,,868,,,1,,37.5,20150819,,,,,,,,,E101574,LOC19,,,,,
,,BU_0008,,,8001009,,,44202,,,,,,8005044,8003001,,,,,,,,,2008,2037,,,99991231,986,END_CTRCT,,,,,,,,1,,,,,,,,62,Accounts Payable Specialist,,,,,,E100535,,,,,,,,,,,,,,,,868,,,1,,37.5,20150830,,,,,,,,,E101597,LOC19,,,,,
,,BU_0008,,,8001009,,,44204,,,,,,8005128,8003001,,,,,,,,,2003,2041,,,20150903,975,NEW_HIRE,,,,,,,572,1,,,,,,,,62,Accounts Payable Specialist,,,,,,,,,,,,,,,,,,,,,,867,,,1,,37.5,20150902,,,,,,,,,E101676,LOC19,,,,,
,,BU_0008,,,8001009,,,44204,,,,,,8005128,8003001,,,,,,,,,2003,2041,,,20151207,970,OTH_JOB_CHG,,,,,,,572,1,,,,,,,,62,Accounts Payable Specialist,,,,,,,,,,,,,,,,,,,,,,867,,,1,,37.5,20150904,,,,,,,,,E101676,LOC19,,,,,
,,BU_0008,,,8001009,,,44204,,,,,,8005044,8003001,,,,,,,,,2003,2041,,,20160831,970,OTH_JOB_CHG,,,,,,,572,1,,,,,,,,62,Accounts Payable Specialist,,,,,,,,,,,,,,,,,,,,,,867,,,1,,37.5,20151208,,,,,,,,,E101676,LOC19,,,,,
,,BU_0008,,,8001009,,,44204,,,,,,8005044,8003001,,,,,,,,,2003,2041,,,20150306,975,NEW_HIRE,,,,,,,572,1,,,,,,,,62,Accounts Payable Specialist,,,,,,,,,,,,,,,,,,,,,,867,,,1,,37.5,20150305,,,,,,,,,E101511,LOC19,,,,,
,,BU_0008,,,8001009,,,44204,,,,,,8005044,8003001,,,,,,,,,2003,2041,,,20150603,970,OTH_JOB_CHG,,,,,,,572,1,,,,,,,,62,Accounts Payable Specialist,,,,,,,,,,,,,,,,,,,,,,867,,,1,,37.5,20150307,,,,,,,,,E101511,LOC19,,,,,
,,BU_0008,,,8001009,,,44204,,,,,,8005044,8003001,,,,,,,,,2003,2041,,,20160830,970,OTH_JOB_CHG,,,,,,,572,1,,,,,,,,62,Accounts Payable Specialist,,,,,,,,,,,,,,,,,,,,,,867,,,1,,37.5,20150604,,,,,,,,,E101511,LOC19,,,,,
,,BU_0008,,,8001009,,,44204,,,,,,8005044,8003001,,,,,,,,,2003,,,,20150327,975,NEW_HIRE,,,,,,,,1,,,,,,,,62,Accounts Payable Specialist,,,,,,E100535,,,,,,,,,,,,,,,,868,,,1,,37.5,20150305,,,,,,,,,E101512,LOC19,,,,,
,,BU_0008,,,8001009,,,44200,,,,,,8005128,8003001,,,,,,,,,2003,2041,,,20150228,975,NEW_HIRE,,,,,,,572,1,,,,,,,,62,Accounts Payable Specialist,,,,,,,,,,,,,,,,,,,,,,867,,,1,,37.5,20100204,,,,,,,,,E100406,LOC19,,,,,
,,BU_0008,,,8001009,,,44204,,,,,,8005128,8003001,,,,,,,,,2003,2041,,,20160830,970,CC_CHG,,,,,,,572,1,,,,,,,,62,Accounts Payable Specialist,,,,,,,,,,,,,,,,,,,,,,867,,,1,,37.5,20150301,,,,,,,,,E100406,LOC19,,,,,
,,BU_0008,,,8001009,,,44202,,,,,,8005044,8003001,,,,,,,,,2003,2037,,,20150829,975,NEW_HIRE,,,,,,,,1,,,,,,,,62,Accounts Payable Specialist,,,,,,E100535,,,,,,,,,,,,,,,,868,,,1,,37.5,20150609,,,,,,,,,E101597,LOC19,,,,,
,,BU_0008,,,8001009,,,44204,,,,,,8005044,8003001,,,,,,,,,2003,2037,,,20150818,975,NEW_HIRE,,,,,,,,1,,,,,,,,62,Accounts Payable Specialist,,,,,,E100535,,,,,,,,,,,,,,,,868,,,1,,37.5,20150512,,,,,,,,,E101574,LOC19,,,,,
,,BU_0006,,,8001009,,,44570,,,,,,8005086,8003001,,,,,,,,,2008,2041,,,99991231,986,RES_CAR_MOVE,,,,,,,,1,,,,,,,,63,Senior Paralegal,,,,,,E101164,,,,,,,,,,,,,,,,867,,,1,,37.5,20141207,,,,,,,,,E100409,LOC19,,,,,
,,BU_0006,,,8001009,,,44570,,,,,,8005086,8003001,,,,,,,,,2003,2041,,,20140203,970,JOB_TIT_UPD,,,,,,,,1,,,,,,,,63,Senior Paralegal,,,,,,,,,,,,,,,,,,,,,,867,,,1,,37.5,20120912,,,,,,,,,E100409,LOC19,,,,,
,,BU_0006,,,8001009,,,44570,,,,,,8005086,8003001,,,,,,,,,2003,2041,,,20141206,972,CORRECT,,,,,,,,1,,,,,,,,63,Senior Paralegal,,,,,,E101164,,,,,,,,,,,,,,,,867,,,1,,37.5,20140204,,,,,,,,,E100409,LOC19,,,,,
,,BU_0006,,,8001009,,,44570,,,,,,8005086,8003001,,,,,,,,,2003,2041,,,99991231,975,NEW_HIRE,,,,,,,572,1,,,,,,,,63,Senior Paralegal,,,,,,E100871,,,,,,,,,,,,,,,,867,,,1,,37.5,20150106,,,,,,,,,E101467,LOC19,,,,,
,,BU_0006,,,8001009,,,44570,,,,,,8005086,8003001,,,,,,,,,2003,2041,,,20120911,975,NEW_HIRE,,,,,,,,1,,,,,,,,63,Senior Paralegal,,,,,,,,,,,,,,,,,,,,,,867,,,1,,37.5,20100302,,,,,,,,,E100409,LOC19,,,,,
,,BU_0001,,,8001007,,,44081,,,,,,8005103,8003004,,,,,,,,,2003,2041,,,99991231,977,MAT_LVE,,,,,,,,0.8,,,,,,,,64,Scientist,,,,,,E101654,,,,,,,,,,,,,,,,867,,,1,,33.6,20160326,,,,,,,,,E100428,LOC35,,,,,
,,BU_0001,,,8001007,,,44081,,,,,,8005103,8003004,,,,,,,,,2003,2041,,,20120117,975,NEW_HIRE,,,,,,,,0.8,,,,,,,,64,Scientist,,,,,,,,,,,,,,,,,,,,,,867,,,1,,33.6,20100612,,,,,,,,,E100428,LOC29,,,,,
,,BU_0001,,,8001007,,,44081,,,,,,8005103,8003004,,,,,,,,,2003,2041,,,20130731,970,ORG_RESTRUCT,,,,,,,,0.8,,,,,,,,64,Scientist,,,,,,,,,,,,,,,,,,,,,,867,,,1,,33.6,20120118,,,,,,,,,E100428,LOC29,,,,,
,,BU_0001,,,8001007,,,44081,,,,,,8005103,8003004,,,,,,,,,2003,2041,,,20140317,970,OTH_JOB_CHG,,,,,,,,0.8,,,,,,,,64,Scientist,,,,,,,,,,,,,,,,,,,,,,867,,,1,,33.6,20130801,,,,,,,,,E100428,LOC34,,,,,
,,BU_0001,,,8001007,,,44081,,,,,,8005103,8003004,,,,,,,,,2003,2041,,,20160118,970,OTH_JOB_CHG,,,,,,,,0.8,,,,,,,,64,Scientist,,,,,,,,,,,,,,,,,,,,,,867,,,1,,33.6,20140318,,,,,,,,,E100428,LOC35,,,,,
,,BU_0001,,,8001007,,,44081,,,,,,8005103,8003004,,,,,,,,,2003,2041,,,20160325,972,CORRECT,,,,,,,,0.8,,,,,,,,64,Scientist,,,,,,E101654,,,,,,,,,,,,,,,,867,,,1,,33.6,20160119,,,,,,,,,E100428,LOC35,,,,,
,,BU_0001,,,8001007,,,44081,,,,,,8005103,8003004,,,,,,,,,2008,2041,,,99991231,986,RES_CAR_MOVE,,,,,,,,0.5,,,,,,,,64,Scientist,,,,,,E100291,,,,,,,,,,,,,,,,867,,,1,,21,20160201,,,,,,,,,E100889,LOC35,,,,,
,,BU_0001,,,8001007,,,44081,,,,,,8005103,8003004,,,,,,,,,2003,2041,,,20130725,975,NEW_HIRE,,,,,,,,0.5,,,,,,,,64,Scientist,,,,,,,,,,,,,,,,,,,,,,867,,,1,,21,20130301,,,,,,,,,E100889,LOC35,,,,,
,,BU_0001,,,8001007,,,44081,,,,,,8005103,8003004,,,,,,,,,2003,2041,,,20140317,970,OTH_JOB_CHG,,,,,,,,0.5,,,,,,,,64,Scientist,,,,,,,,,,,,,,,,,,,,,,867,,,1,,21,20130726,,,,,,,,,E100889,LOC34,,,,,
,,BU_0001,,,8001007,,,44081,,,,,,8005103,8003004,,,,,,,,,2003,2041,,,20160131,970,OTH_JOB_CHG,,,,,,,,0.5,,,,,,,,64,Scientist,,,,,,E100291,,,,,,,,,,,,,,,,867,,,1,,21,20140318,,,,,,,,,E100889,LOC35,,,,,
,,BU_0008,,,8001009,,,44200,,,,,,8005032,8003001,,,,,,,,,2003,2041,,,20160830,975,NEW_HIRE,,,,,,,572,1,,,,,,,,65,Accounts Receivable Specialist,,,,,,,,,,,,,,,,,,,,,,867,,,1,,37.5,20100112,,,,,,,,,E100407,LOC19,,,,,
,,BU_0008,,,8001009,,,44200,,,,,,8005032,8003001,,,,,,,,,2003,2041,,,20160831,975,NEW_HIRE,,,,,,,572,1,,,,,,,,65,Accounts Receivable Specialist,,,,,,,,,,,,,,,,,,,,,,867,,,1,,37.5,20100112,,,,,,,,,E100400,LOC19,,,,,
,,BU_0012,,,8001008,,,44521,,,,,,8005029,8003001,,,,,,,,,2003,2041,,,20141208,975,NEW_HIRE,,,,,,,,1,,,,,,,,66,Events Coordinator,,,,,,,,,,,,,,,,,,,,,,867,,,1,,35,20131001,,,,,,,,,E101090,LOC30,,,,,
,,BU_0008,,,8001009,,,44200,,,,,,8005044,8003001,,,,,,,,,2003,2041,,,20150228,975,NEW_HIRE,,,,,,,571,1,,,,,,,,70,Senior Planning Analyst,,,,,,,,,,,,,,,,,,,,,,867,,,1,,37.5,20110301,,,,,,,,,E100535,LOC19,,,,,
,,BU_0008,,,8001009,,,44204,,,,,,8005044,8003001,,,,,,,,,2003,2041,,,20150414,970,CC_CHG,,,,,,,571,1,,,,,,,,70,Senior Planning Analyst,,,,,,,,,,,,,,,,,,,,,,867,,,1,,37.5,20150301,,,,,,,,,E100535,LOC19,,,,,
,,BU_0015,,,8001009,,,44400,,,,,,8005007,8003002,,,,,,,,,2003,2041,,,99991231,972,CORRECT,,,,,,,571,1,,,,,,,,71,Executive Vice President,,,,,,E100782,,,,,,,,,,,,,,,,867,,,1,,37.5,20141211,,,,,,,,,E100819,LOC19,,,,,
,,BU_0014,,,8001009,,,30005,,,,,,264001517,8003001,,,,,,,,,2003,2041,,,99991231,970,ORG_RESTRUCT,,,,,,,571,1,,,,,,,,72,IT Business Analyst,,,,,,E100858,,,,,,,,,,,,,,,,867,,,1,,37.5,20170101,,,,,,,,,E100957,LOC19,,,,,
,,BU_0007,,,8001009,,,30005,,,,,,8005076,8003001,,,,,,,,,2003,2041,,,20161231,975,NEW_HIRE,,,,,,,571,1,,,,,,,,72,IT Business Analyst,,,,,,E100858,,,,,,,,,,,,,,,,867,,,1,,37.5,20130402,,,,,,,,,E100957,LOC19,,,,,
,,BU_0008,,,8001009,,,44204,,,,,,8005026,8003001,,,,,,,,,2003,2037,,,20160412,975,NEW_HIRE,,,,,,,573,1,,,,,,,,73,Accountant - Group,,,,,,,,,,,,,,,,,,,,,,868,,,1,,37.5,20151201,,,,,,,,,E101736,LOC19,,,,,
,,BU_0008,,,8001009,,,44204,,,,,,8005026,8003001,,,,,,,,,2003,2037,,,99991231,972,CORRECT,,,,,,,573,1,,,,,,,,73,Accountant - Group,,,,,,E101857,,,,,,,,,,,,,,,,868,,,1,,37.5,20160413,,,,,,,,,E101736,LOC19,,,,,
,,BU_0008,,,8001009,,,44204,,,,,,8005133,8003001,,,,,,,,,2003,2038,,,99991231,970,JOB_TIT_UPD,,,,,,,,1,,,,,,,,73,Accountant - Group,,,,,,E101857,,,,,,,,,,,,,,,,868,,,1,,37.5,20161028,,,,,,,,,E102030,LOC19,,,,,
,,BU_0008,,,8001009,,,44200,,,,,,8005098,8003001,,,,,,,,,2003,2041,,,20151123,975,NEW_HIRE,,,,,,,571,1,,,,,,,,74,Senior Program Accountant,,,,,,,,,,,,,,,,,,,,,,867,,,1,,37.5,20140325,,,,,,,,,E101220,LOC19,,,,,
,,BU_0008,,,8001009,,,44200,,,,,,8005049,8003001,,,,,,,,,2003,2041,,,99991231,981,PRO_SAL_INC,,,,,,,571,1,,,,,,,,74,Senior Program Accountant,,,,,,E100854,,,,,,,,,,,,,,,,867,,,1,,37.5,20160116,,,,,,,,,E101360,LOC19,,,,,
,,BU_0007,,,8001008,,,44300,,,,,,8005076,8003001,,,,,,,,,2008,2041,,,99991231,986,TERM_REDUND,,,,,,,,1,,,,,,,,75,IT Business Partner,,,,,,E100424,,,,,,,,,,,,,,,,867,,,1,,35,20130316,,,,,,,,,E100716,LOC30,,,,,
,,BU_0007,,,8001008,,,30001,,,,,,8005076,8003001,,,,,,,,,2008,2041,,,99991231,986,RES_CAR_MOVE,,,,,,,,1,,,,,,,,75,IT Business Partner,,,,,,E100581,,,,,,,,,,,,,,,,867,,,1,,35,20150412,,,,,,,,,E101076,LOC30,,,,,
,,BU_0007,,,8001008,,,30001,,,,,,8005076,8003001,,,,,,,,,2008,2041,,,99991231,986,RES_CAR_MOVE,,,,,,,,1,,,,,,,,75,IT Business Partner,,,,,,E101076,,,,,,,,,,,,,,,,867,,,1,,35,20140209,,,,,,,,,E100364,LOC30,,,,,
,,BU_0007,,,8001008,,,44300,,,,,,8005076,8003001,,,,,,,,,2003,2041,,,20130315,975,NEW_HIRE,,,,,,,,1,,,,,,,,75,IT Business Partner,,,,,,E100424,,,,,,,,,,,,,,,,867,,,1,,35,20120404,,,,,,,,,E100716,LOC30,,,,,
,,BU_0007,,,8001008,,,30001,,,,,,8005076,8003001,,,,,,,,,2003,2041,,,20141130,975,NEW_HIRE,,,,,,,,1,,,,,,,,75,IT Business Partner,,,,,,,,,,,,,,,,,,,,,,867,,,1,,35,20131029,,,,,,,,,E101076,LOC28,,,,,
,,BU_0007,,,8001008,,,30001,,,,,,8005076,8003001,,,,,,,,,2003,2041,,,20150411,970,OTH_JOB_CHG,,,,,,,,1,,,,,,,,75,IT Business Partner,,,,,,E100581,,,,,,,,,,,,,,,,867,,,1,,35,20141201,,,,,,,,,E101076,LOC30,,,,,
,,BU_0007,,,8001009,,,30002,,,,,,8005079,8003001,,,,,,,,,2003,2041,,,20161231,975,NEW_HIRE,,,,,,,571,1,,,,,,,,75,IT Business Partner,,,,,,E100464,,,,,,,,,,,,,,,,867,,,1,,37.5,20120815,,,,,,,,,E100838,LOC19,,,,,
,,BU_0007,,,8001008,,,30001,,,,,,8005076,8003001,,,,,,,,,2003,2041,,,20120228,975,NEW_HIRE,,,,,,,,1,,,,,,,,75,IT Business Partner,,,,,,,,,,,,,,,,,,,,,,867,,,1,,35,20091013,,,,,,,,,E100364,LOC30,,,,,
,,BU_0007,,,8001008,,,30001,,,,,,8005076,8003001,,,,,,,,,2003,2041,,,20131028,981,PRO_SAL_INC,,,,,,,,1,,,,,,,,75,IT Business Partner,,,,,,,,,,,,,,,,,,,,,,867,,,1,,35,20120301,,,,,,,,,E100364,LOC30,,,,,
,,BU_0007,,,8001008,,,30001,,,,,,8005076,8003001,,,,,,,,,2003,2041,,,20140208,972,CORRECT,,,,,,,,1,,,,,,,,75,IT Business Partner,,,,,,E101076,,,,,,,,,,,,,,,,867,,,1,,35,20131029,,,,,,,,,E100364,LOC30,,,,,
,,BU_0014,,,8001009,,,30002,,,,,,8005079,8003001,,,,,,,,,2003,2041,,,99991231,970,ORG_RESTRUCT,,,,,,,571,1,,,,,,,,75,IT Business Partner,,,,,,E100464,,,,,,,,,,,,,,,,867,,,1,,37.5,20170101,,,,,,,,,E100838,LOC19,,,,,
,,BU_0001,,,8001002,,,44400,,,,,,8005006,8003004,,,,,,,,,2003,2041,,,99991231,970,ORG_RESTRUCT,,,,,,,,1,,,,,,,,77,Senior Pricing Analyst,,,,,,E100194,,,,,,,,,,,,,,,,867,,,1,,35,20140501,,,,,,,,,E100186,LOC22,,,,,
,,BU_0007,,,8001008,,,30004,,,,,,8005076,8003001,,,,,,,,,2003,2041,,,20130105,975,NEW_HIRE,,,,,,,,1,,,,,,,,79,IT Consultant,,,,,,,,,,,,,,,,,,,,,,867,,,1,,35,20130104,,,,,,,,,E101006,LOC28,,,,,
,,BU_0007,,,8001008,,,30004,,,,,,8005076,8003001,,,,,,,,,2003,2041,,,20140705,970,OTH_JOB_CHG,,,,,,,,1,,,,,,,,79,IT Consultant,,,,,,,,,,,,,,,,,,,,,,867,,,1,,35,20130106,,,,,,,,,E101006,LOC28,,,,,
,,BU_0007,,,8001009,,,44300,,,,,,8005080,8003001,,,,,,,,,2008,2041,,,99991231,986,TERM_MUT_AGREE,,,,,,,,1,,,,,,,,81,Senior Software Engineer,,,,,,E100893,,,,,,,,,,,,,,,,867,,,1,,37.5,20131031,,,,,,,,,E101025,LOC19,,,,,
,,BU_0007,,,8001009,,,44300,,,,,,8005080,8003001,,,,,,,,,2008,2041,,,99991231,986,RES_CAR_MOVE,,,,,,,,1,,,,,,,,81,Senior Software Engineer,,,,,,E100893,,,,,,,,,,,,,,,,867,,,1,,37.5,20131127,,,,,,,,,E100880,LOC19,,,,,
,,BU_0007,,,8001009,,,44300,,,,,,8005080,8003001,,,,,,,,,2008,2041,,,99991231,986,RES_CAR_MOVE,,,,,,,,1,,,,,,,,81,Senior Software Engineer,,,,,,E100893,,,,,,,,,,,,,,,,867,,,1,,37.5,20131127,,,,,,,,,E100881,LOC19,,,,,
,,BU_0014,,,8001009,,,30005,,,,,,264001517,8003001,,,,,,,,,2003,2040,,,99991231,970,ORG_RESTRUCT,,,,,,,573,1,,,,,,,,81,Senior Software Engineer,,,,,,E100125,,,,,,,,,,,,,,,,868,,,1,,0,20170101,,,,,,,,,E101262,LOC19,,,,,
